frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality
38541.0,124643434262810.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36623.0,124617303226510.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36479.0,124615202031422.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
37124.0,124623958962723.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36586.0,124617079602498.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36522.0,124615681836068.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36533.0,124615910455358.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36485.0,124615236582025.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36556.0,124616083992004.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36512.0,124615785454925.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
39393.0,124655099840672.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
37453.0,124628516044334.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36554.0,124616061675391.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36500.0,124615414482442.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
37709.0,124632031258229.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36941.0,124621473307431.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
39356.0,124654378692085.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
39468.0,124655906429497.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
37084.0,124623415487160.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
37404.0,124627847973796.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36482.0,124615205519185.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36476.0,124615139277624.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36565.0,124616707495040.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
37763.0,124632776099433.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36546.0,124616169884040.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
38946.0,124648799499254.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36498.0,124615395149751.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
38416.0,124641720753603.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36546.0,124615973707550.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36570.0,124616797620151.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36518.0,124615633398378.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36614.0,124617174972514.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36530.0,124616092698985.0,98.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,1.0,84.0,0.0,0.0,0.0,-2.0,2.0
36096.0,124610813951827.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.5,80.0,-3.0,3.0
36216.0,124612205888872.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.8,80.0,-3.0,3.0
36208.0,124612101639869.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36162.0,124611577126386.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
35972.0,124609443088608.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.2,80.0,-3.0,3.0
36110.0,124611079010120.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36229.0,124612336243390.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.0,80.0,-3.0,3.0
36161.0,124611564247706.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36222.0,124612259635276.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.9,80.0,-3.0,3.0
36094.0,124610797518952.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.5,80.0,-3.0,3.0
36172.0,124611702171304.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.3,80.0,-3.0,3.0
36196.0,124611854679010.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36232.0,124612373386263.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.0,80.0,-3.0,3.0
36174.0,124611539756844.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36108.0,124610951128919.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.6,80.0,-3.0,3.0
36182.0,124611655179974.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.3,80.0,-3.0,3.0
36203.0,124611953804018.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
35943.0,124609295097743.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.0,80.0,-3.0,3.0
36119.0,124611177274188.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36123.0,124611145543312.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36168.0,124611462533403.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36200.0,124612035727642.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36175.0,124611725035128.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.4,80.0,-3.0,3.0
36121.0,124611122699974.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36232.0,124612379337927.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.0,80.0,-3.0,3.0
36143.0,124611372037805.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36042.0,124610348897749.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.1,80.0,-3.0,3.0
36212.0,124612090354069.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36048.0,124610296098931.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.0,80.0,-3.0,3.0
36041.0,124610341392597.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.0,80.0,-3.0,3.0
36264.0,124612697855082.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.3,80.0,-3.0,3.0
36276.0,124612819234479.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.4,80.0,-3.0,3.0
36105.0,124610940120999.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.6,80.0,-3.0,3.0
36203.0,124611962558010.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36315.0,124613203477259.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36204.0,124611976670719.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36188.0,124611877680377.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36079.0,124610622578382.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.3,80.0,-3.0,3.0
36251.0,124612568593638.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.2,80.0,-3.0,3.0
36137.0,124611291686729.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36251.0,124612569886020.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.2,80.0,-3.0,3.0
36292.0,124612979046999.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.6,80.0,-3.0,3.0
36037.0,124610301243819.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.0,80.0,-3.0,3.0
36190.0,124611903923640.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36316.0,124613216006735.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36160.0,124611338446736.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36187.0,124611724805693.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.4,80.0,-3.0,3.0
36167.0,124611449878976.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36223.0,124612241113736.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.9,80.0,-3.0,3.0
36279.0,124612851511797.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.5,80.0,-3.0,3.0
36154.0,124611482232379.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36156.0,124611517873036.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36318.0,124613232610781.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36128.0,124611267659592.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.9,80.0,-3.0,3.0
36007.0,124609978388644.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.7,80.0,-3.0,3.0
36041.0,124610340715723.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.0,80.0,-3.0,3.0
36146.0,124611386060046.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36054.0,124610485208997.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.2,80.0,-3.0,3.0
36176.0,124611578480765.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36187.0,124611901310359.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36126.0,124611179217611.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36026.0,124610048429411.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.8,80.0,-3.0,3.0
36318.0,124613236072803.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36198.0,124611981319974.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36059.0,124610533263384.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.2,80.0,-3.0,3.0
36093.0,124610900170625.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.6,80.0,-3.0,3.0
36333.0,124613388715575.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56508.0,80.0,-3.0,3.0
35885.0,124608681725428.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56503.5,80.0,-3.0,3.0
35989.0,124609630677775.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.4,80.0,-3.0,3.0
36194.0,124611944830716.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36219.0,124612222183003.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.8,80.0,-3.0,3.0
35970.0,124609587715149.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.3,80.0,-3.0,3.0
36217.0,124612167468950.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.8,80.0,-3.0,3.0
36211.0,124612071501912.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36135.0,124611285007744.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.9,80.0,-3.0,3.0
35842.0,124608218857096.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56503.0,80.0,-3.0,3.0
36244.0,124612497478297.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.1,80.0,-3.0,3.0
35889.0,124608726865366.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56503.5,80.0,-3.0,3.0
36181.0,124611651344387.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.3,80.0,-3.0,3.0
36323.0,124613292021758.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.9,80.0,-3.0,3.0
36107.0,124610949431544.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.6,80.0,-3.0,3.0
36098.0,124610861161733.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.5,80.0,-3.0,3.0
36218.0,124612220410237.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.8,80.0,-3.0,3.0
36164.0,124611408884818.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36175.0,124611554479386.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36116.0,124611145267810.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36202.0,124612032032625.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
35959.0,124609297356408.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.0,80.0,-3.0,3.0
36065.0,124610485428965.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.2,80.0,-3.0,3.0
36131.0,124611240769594.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.9,80.0,-3.0,3.0
36210.0,124612128809204.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.8,80.0,-3.0,3.0
36205.0,124612094108510.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36247.0,124612529293014.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.1,80.0,-3.0,3.0
36199.0,124611906641820.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36018.0,124609961686479.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.7,80.0,-3.0,3.0
36140.0,124611339381325.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36140.0,124611396503962.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36042.0,124610347616263.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.1,80.0,-3.0,3.0
36200.0,124611922464935.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36186.0,124611886862480.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36186.0,124611845816197.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36325.0,124613309467462.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.9,80.0,-3.0,3.0
36193.0,124611819468839.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36210.0,124612066621384.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36305.0,124613105195362.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.7,80.0,-3.0,3.0
36209.0,124612115279205.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
35954.0,124609410327600.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.2,80.0,-3.0,3.0
36194.0,124611949917955.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36051.0,124610297890414.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.0,80.0,-3.0,3.0
36165.0,124611422488640.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36207.0,124612091864298.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36220.0,124612242752774.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.9,80.0,-3.0,3.0
36029.0,124610082890957.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.8,80.0,-3.0,3.0
36014.0,124610056897023.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.8,80.0,-3.0,3.0
36211.0,124612077198973.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36100.0,124610859885498.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.5,80.0,-3.0,3.0
36300.0,124613056445171.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.6,80.0,-3.0,3.0
36079.0,124610745130028.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.4,80.0,-3.0,3.0
35934.0,124609205153422.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.0,80.0,-3.0,3.0
36269.0,124612748883780.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.4,80.0,-3.0,3.0
36195.0,124611952389827.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36202.0,124612033331467.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36232.0,124612372253508.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.0,80.0,-3.0,3.0
36317.0,124613225084379.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36065.0,124610600237527.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.3,80.0,-3.0,3.0
36286.0,124612917747658.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.5,80.0,-3.0,3.0
36330.0,124613354480669.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.9,80.0,-3.0,3.0
36209.0,124612042598520.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36045.0,124610384810954.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.1,80.0,-3.0,3.0
36161.0,124611568188940.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36304.0,124613097321870.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.7,80.0,-3.0,3.0
36224.0,124612285689261.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.9,80.0,-3.0,3.0
36223.0,124612270711566.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.9,80.0,-3.0,3.0
35959.0,124609468520105.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.2,80.0,-3.0,3.0
36322.0,124613278351207.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.9,80.0,-3.0,3.0
36258.0,124612633281555.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.2,80.0,-3.0,3.0
35862.0,124608437675765.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56503.2,80.0,-3.0,3.0
36196.0,124611992943222.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36204.0,124611981254724.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36287.0,124612927962322.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.5,80.0,-3.0,3.0
35873.0,124608547578176.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56503.3,80.0,-3.0,3.0
36235.0,124612402218357.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.0,80.0,-3.0,3.0
35969.0,124609410108215.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.2,80.0,-3.0,3.0
36312.0,124613175648259.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36219.0,124612238955285.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.9,80.0,-3.0,3.0
36166.0,124611678287016.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.3,80.0,-3.0,3.0
36131.0,124611221613243.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.9,80.0,-3.0,3.0
36206.0,124612004357675.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
